,0,1,2,3
224,"[7, 1, 64, 'relu', 20, 2]",0.41558006405830383,0.3406901955604553,0.4363311231136322
225,"[7, 1, 128, 'relu', 30, 2]",0.41691720485687256,0.3453044295310974,0.4370686113834381
226,"[7, 1, 32, 'relu', 20, 2]",0.4201536178588867,0.3351249396800995,0.4420999586582184
227,"[7, 1, 32, 'relu', 15, 2]",0.42078086733818054,0.3350113332271576,0.44160279631614685
228,"[6, 1, 32, 'relu', 15, 2]",0.42235562205314636,0.3403339087963104,0.43991509079933167
229,"[6, 1, 64, 'relu', 50, 7]",0.424680233001709,0.2972221076488495,0.4644923508167267
230,"[5, 1, 64, 'relu', 15, 2]",0.4276945888996124,0.3371228873729706,0.44523143768310547
231,"[6, 1, 128, 'relu', 20, 2]",0.43670374155044556,0.35234126448631287,0.4540158808231354
232,"[3, 1, 128, 'relu', 15, 2]",0.4381004273891449,0.34124520421028137,0.45715606212615967
233,"[7, 1, 64, 'relu', 15, 2]",0.4434061050415039,0.3498496413230896,0.4645618200302124
234,"[7, 1, 128, 'relu', 20, 2]",0.4459683895111084,0.3559821546077728,0.46702948212623596
235,"[6, 1, 64, 'relu', 15, 2]",0.4484245777130127,0.34913864731788635,0.46641993522644043
236,"[5, 1, 128, 'relu', 15, 2]",0.4536069333553314,0.36176085472106934,0.47175994515419006
237,"[6, 1, 128, 'relu', 15, 2]",0.4650075137615204,0.3707748353481293,0.48301592469215393
238,"[5, 1, 64, 'relu', 40, 2]",0.4754180908203125,0.33535921573638916,0.5044384002685547
239,"[7, 1, 128, 'relu', 15, 2]",0.47719627618789673,0.38053280115127563,0.4987317621707916
